Data Source,Indicateurs du développement dans le monde,,,,,
Last Updated Date,22/12/2015,,,,,
,,,,,,
République kirghize,KGZ,Émissions de CO2 (tonnes métriques par habitant),,"1,199591629",,1.19959162949262
Cambodge,KHM,Émissions de CO2 (tonnes métriques par habitant),"0,041012378","0,308073152",0.0410123777385943,0.308073151562941
Kiribati,KIR,Émissions de CO2 (tonnes métriques par habitant),,"0,595622098",,0.595622097800539
Saint-Kitts-et-Nevis,KNA,Émissions de CO2 (tonnes métriques par habitant),"0,214875872","5,050964187",0.214875871633103,5.05096418732782
"Corée, République de",KOR,Émissions de CO2 (tonnes métriques par habitant),"0,501837251","11,84075687",0.501837250634426,11.8407568666903
Kosovo,KSV,Émissions de CO2 (tonnes métriques par habitant),,,,
Koweït,KWT,Émissions de CO2 (tonnes métriques par habitant),"29,78819829","28,10266175",29.7881982883014,28.1026617530789
Amérique latine et Caraïbes,LAC,Émissions de CO2 (tonnes métriques par habitant),"0,900351908","2,384175607",0.900351907994315,2.38417560728642
République démocratique populaire lao,LAO,Émissions de CO2 (tonnes métriques par habitant),"0,038054779","0,188910506",0.0380547788054779,0.188910505867133
Liban,LBN,Émissions de CO2 (tonnes métriques par habitant),"1,430289424","4,668312508",1.43028942444764,4.6683125079609
Libéria,LBR,Émissions de CO2 (tonnes métriques par habitant),"0,147293527","0,218425012",0.147293526636282,0.218425012023314
Libye,LBY,Émissions de CO2 (tonnes métriques par habitant),"0,483113477","6,204914344",0.483113477431659,6.20491434412335
Sainte-Lucie,LCA,Émissions de CO2 (tonnes métriques par habitant),"0,163157251","2,270423588",0.163157250753607,2.27042358794721
Amérique latine et Caraïbes (tous niveaux de revenu),LCN,Émissions de CO2 (tonnes métriques par habitant),"1,333395011","2,933329176",1.33339501076359,2.93332917595013
Pays les moins avancés : classement de l’ONU,LDC,Émissions de CO2 (tonnes métriques par habitant),"0,098311811","0,268707273",0.0983118113538991,0.268707273387085
