ID,Name,TYPE IRIS,POP 2013,POP homme,POP femme,POP_inf19a,POP_20_64a,POP_sup65a,% homme,% femme,% inf19a,% 20_64a,% sup65a
940520105,LE PORT,H,3 506,1 693,1 813,988,2 062,455,"48,29","51,71","28,18","58,81","12,98"
940520101,LES MARECHAUX,H,2 952,1 369,1 582,836,1 832,284,"46,38","53,59","28,32","62,06","9,62"
940520108,BALTARD,H,2 667,1 290,1 376,572,1 424,670,"48,37","51,59","21,45","53,39","25,12"
940520111,LES HAUTS DE NOGENT,H,2 425,1 108,1 316,616,1 468,340,"45,69","54,27","25,40","60,54","14,02"
940520104,CENTRE VILLE,H,3 719,1 675,2 045,804,2 513,402,"45,04","54,99","21,62","67,57","10,81"
940540105,CARRIERES_SENTIERS,H,2 157,1 093,1 064,567,1 215,375,"50,67","49,33","26,29","56,33","17,39"
940540102,GAZIER AVIATEURS,H,2 508,1 280,1 228,999,1 293,216,"51,04","48,96","39,83","51,56","8,61"
940540101,PARC DE LA CLOCHE,H,1 926,875,1 051,481,1 110,335,"45,43","54,57","24,97","57,63","17,39"
940540103,GAZIER NAVIGATEURS,H,2 315,1 082,1 232,647,1 349,318,"46,74","53,22","27,95","58,27","13,74"
940540108,TERRASSES_CALMETTE,H,2 809,1 365,1 443,813,1 692,304,"48,59","51,37","28,94","60,23","10,82"
940540106,PIERRE AU PRETRE,H,2 517,1 122,1 395,735,1 386,396,"44,58","55,42","29,20","55,07","15,73"
940540109,NOUVELET_LES SAULES,H,3 451,1 635,1 815,1 182,2 030,239,"47,38","52,59","34,25","58,82","6,93"
940540107,VIEIL ORLY_CENTRE VILLE,H,3 051,1 474,1 577,757,1 855,439,"48,31","51,69","24,81","60,80","14,39"
940540104,TILLEULS,H,1 644,747,896,509,1 007,128,"45,44","54,50","30,96","61,25","7,79"
940550105,OUEST,H,2 286,1 140,1 147,538,1 304,444,"49,87","50,17","23,53","57,04","19,42"
940550103,CENTRE SUD,H,2 108,1 029,1 079,487,1 195,426,"48,81","51,19","23,10","56,69","20,21"
940550104,SUD,H,2 026,991,1 035,552,1 132,342,"48,91","51,09","27,25","55,87","16,88"
940550102,CENTRE NORD,H,1 802,881,921,439,985,379,"48,89","51,11","24,36","54,66","21,03"
940550101,NORD,H,1 793,871,923,415,1 012,367,"48,58","51,48","23,15","56,44","20,47"
940580107,LA PRAIRIE DES PRESLES,H,3 935,1 787,2 149,908,2 399,628,"45,41","54,61","23,07","60,97","15,96"
940580109,LES SIAMS,H,2 480,1 199,1 282,565,1 631,284,"48,35","51,69","22,78","65,77","11,45"
940580106,L'ILE DE LA ROCHE,H,3 419,1 571,1 848,631,1 938,849,"45,95","54,05","18,46","56,68","24,83"
940580104,PONT DE BRY,H,2 248,1 054,1 194,572,1 320,357,"46,89","53,11","25,44","58,72","15,88"
940580102,LA PRAIRIE DE NOGENT,H,2 472,1 161,1 311,573,1 396,503,"46,97","53,03","23,18","56,47","20,35"
940580101,L'ILE D'AMOUR,H,2 228,1 090,1 137,557,1 301,369,"48,92","51,03","25,00","58,39","16,56"
940580113,LES JONCS MARINS FOSSE MOREAU,H,2 687,1 277,1 410,678,1 671,339,"47,53","52,47","25,23","62,19","12,62"
940580103,LES PARCLAIRS,H,2 397,1 156,1 241,478,1 488,430,"48,23","51,77","19,94","62,08","17,94"
940580111,LE THILLARD,H,2 291,1 094,1 197,624,1 368,298,"47,75","52,25","27,24","59,71","13,01"
940580112,LES JONCS MARINS CROIX D'EAU,H,2 131,1 030,1 102,594,1 209,328,"48,33","51,71","27,87","56,73","15,39"
940580105,IRIS NO 0105,H,2 900,1 341,1 559,639,1 775,486,"46,24","53,76","22,03","61,21","16,76"
940580110,L'ORAGE,H,2 052,895,1 157,542,1 286,224,"43,62","56,38","26,41","62,67","10,92"
940580108,LES CORLUIS,H,2 240,994,1 245,516,1 222,502,"44,38","55,58","23,04","54,55","22,41"
940590105,SAINT_PIERRE_KIFFER,H,1 784,844,940,310,968,505,"47,31","52,69","17,38","54,26","28,31"
940590102,SAINT_MARTIN,H,3 456,1 612,1 844,930,2 104,422,"46,64","53,36","26,91","60,88","12,21"
940590104,MARBEAU_COEUILLY,H,3 086,1 507,1 579,806,1 737,543,"48,83","51,17","26,12","56,29","17,60"
940590106,GAMBETTA,H,2 516,1 246,1 270,693,1 496,327,"49,52","50,48","27,54","59,46","13,00"
940590101,LE VAL ROGER_PARC DE LA LANDE,H,2 641,1 326,1 315,616,1 615,409,"50,21","49,79","23,32","61,15","15,49"
940590103,LE CENTRE,H,3 361,1 517,1 843,670,2 075,615,"45,14","54,83","19,93","61,74","18,30"
940590107,SAINT_ANTOINE,H,2 313,1 074,1 239,718,1 417,178,"46,43","53,57","31,04","61,26","7,70"
940600104,LES MARNIERES,H,1 669,818,851,476,968,225,"49,01","50,99","28,52","58,00","13,48"
940600101,BOIS DES FRICHES,H,1 964,936,1 028,597,1 097,270,"47,66","52,34","30,40","55,86","13,75"
940600105,VILLAGE PIERRE LAIS,H,3 983,1 957,2 026,1 185,2 437,361,"49,13","50,87","29,75","61,19","9,06"
940600103,L'HERMITAGE,H,1 986,917,1 069,637,1 145,203,"46,17","53,83","32,07","57,65","10,22"
940600102,LES BORDES HOTEL DE VILLE,H,2 406,1 143,1 262,735,1 416,254,"47,51","52,45","30,55","58,85","10,56"
940650102,LES ANTES,H,2 551,1 244,1 307,537,1 800,214,"48,77","51,23","21,05","70,56","8,39"
940650105,LE SUD,A,526,267,259,186,331,9,"50,76","49,24","35,36","62,93","1,71"
940650101,RUNGIS VILLE,H,2 515,1 170,1 345,623,1 586,307,"46,52","53,48","24,77","63,06","12,21"
940650103,MIN,A,12,5,7,4,8,0,"41,67","58,33","33,33","66,67","0,00"
940650104,SILIC,A,16,5,12,8,9,0,"31,25","75,00","50,00","56,25","0,00"
940670109,DAUMESNIL,H,3 082,1 430,1 652,703,1 738,641,"46,40","53,60","22,81","56,39","20,80"
940670106,LA PELOUSE,H,2 045,943,1 102,488,1 124,434,"46,11","53,89","23,86","54,96","21,22"
940670107,NOTRE DAME,H,2 535,1 174,1 361,519,1 627,389,"46,31","53,69","20,47","64,18","15,35"
940670103,SAINT-LOUIS,H,2 174,1 025,1 149,456,1 459,258,"47,15","52,85","20,98","67,11","11,87"
940670108,LIBERATION,H,2 594,1 246,1 349,703,1 565,326,"48,03","52,00","27,10","60,33","12,57"
940670104,VICTOR HUGO,H,3 316,1 538,1 778,848,1 963,504,"46,38","53,62","25,57","59,20","15,20"
940670101,BEGIN,H,2 363,1 114,1 249,622,1 428,313,"47,14","52,86","26,32","60,43","13,25"
940670105,SAINT-MICHEL,H,2 238,1 061,1 176,578,1 293,367,"47,41","52,55","25,83","57,77","16,40"
940670102,CHARLES DE GAULLE,H,2 051,1 002,1 049,473,1 174,404,"48,85","51,15","23,06","57,24","19,70"
940680303,LE PARC SAINT-MAUR 3,H,3 318,1 542,1 776,735,1 894,688,"46,47","53,53","22,15","57,08","20,74"
940680603,LES MURIERS 3,H,1 991,900,1 090,483,1 067,440,"45,20","54,75","24,26","53,59","22,10"
940680402,CHAMPIGNOL 2,H,2 715,1 268,1 447,749,1 459,508,"46,70","53,30","27,59","53,74","18,71"
940680202,LE VIEUX SAINT-MAUR 2,H,1 852,800,1 051,334,1 015,504,"43,20","56,75","18,03","54,81","27,21"
940680301,LE PARC SAINT-MAUR 1,H,2 014,922,1 092,427,1 184,404,"45,78","54,22","21,20","58,79","20,06"
940680501,LA VARENNE 1,H,1 987,967,1 020,483,1 197,306,"48,67","51,33","24,31","60,24","15,40"
940680505,LA VARENNE 5,H,2 095,1 016,1 079,430,1 118,547,"48,50","51,50","20,53","53,37","26,11"
940680302,LE PARC SAINT-MAUR 2,H,2 383,1 171,1 212,600,1 368,415,"49,14","50,86","25,18","57,41","17,42"
940680704,LA PIE 4,H,2 580,1 234,1 346,646,1 507,427,"47,83","52,17","25,04","58,41","16,55"
940680107,ADAMVILLE 7,H,2 786,1 289,1 498,665,1 616,505,"46,27","53,77","23,87","58,00","18,13"
940680204,LE VIEUX SAINT-MAUR 4,H,1 933,914,1 019,409,1 180,343,"47,28","52,72","21,16","61,05","17,74"
940680701,LA PIE 1,H,1 846,985,862,489,1 083,274,"53,36","46,70","26,49","58,67","14,84"
940680702,LA PIE 2,H,1 768,850,918,457,1 027,284,"48,08","51,92","25,85","58,09","16,06"
940680401,CHAMPIGNOL 1,H,2 710,1 245,1 465,643,1 571,495,"45,94","54,06","23,73","57,97","18,27"
940680801,SAINT-MAUR CRETEIL 1,H,1 617,795,822,454,953,209,"49,17","50,83","28,08","58,94","12,93"
940680504,LA VARENNE 4,H,2 412,1 120,1 292,460,1 232,721,"46,43","53,57","19,07","51,08","29,89"
940680201,LE VIEUX SAINT-MAUR 1,H,1 643,775,867,355,1 023,265,"47,17","52,77","21,61","62,26","16,13"
940680103,ADAMVILLE 3,H,2 571,1 168,1 402,439,1 509,622,"45,43","54,53","17,08","58,69","24,19"
940680101,ADAMVILLE 1,H,2 374,1 116,1 258,444,1 462,468,"47,01","52,99","18,70","61,58","19,71"
940680104,ADAMVILLE 4,H,2 463,1 165,1 298,575,1 451,436,"47,30","52,70","23,35","58,91","17,70"
940680602,LES MURIERS 2,H,1 658,793,865,346,1 022,290,"47,83","52,17","20,87","61,64","17,49"
940680102,ADAMVILLE 2,H,2 611,1 242,1 369,550,1 510,551,"47,57","52,43","21,06","57,83","21,10"
940680105,ADAMVILLE 5,H,1 987,874,1 113,449,1 095,442,"43,99","56,01","22,60","55,11","22,24"
940680106,ADAMVILLE 6,H,2 578,1 132,1 447,521,1 430,627,"43,91","56,13","20,21","55,47","24,32"
940680203,LE VIEUX SAINT-MAUR 3,H,2 575,1 184,1 390,588,1 554,433,"45,98","53,98","22,83","60,35","16,82"
940680601,LES MURIERS 1,H,1 927,932,995,488,1 101,338,"48,37","51,63","25,32","57,14","17,54"
940680304,LE PARC SAINT-MAUR 4,H,2 244,1 017,1 226,512,1 245,487,"45,32","54,63","22,82","55,48","21,70"
940680803,SAINT-MAUR CRETEIL 3,H,1 666,818,848,358,1 023,285,"49,10","50,90","21,49","61,40","17,11"
940680502,LA VARENNE 2,H,2 055,901,1 154,476,1 115,464,"43,84","56,16","23,16","54,26","22,58"
940680109,ADAMVILLE 9,H,1 799,847,952,340,1 086,374,"47,08","52,92","18,90","60,37","20,79"
940680503,LA VARENNE 3,H,2 190,981,1 209,427,1 347,416,"44,79","55,21","19,50","61,51","19,00"
940680802,SAINT-MAUR CRETEIL 2,H,2 057,967,1 090,465,1 350,242,"47,01","52,99","22,61","65,63","11,76"
940680703,LA PIE 3,H,2 050,975,1 076,548,1 128,375,"47,56","52,49","26,73","55,02","18,29"
940680108,ADAMVILLE 8,H,1 679,854,825,421,1 004,253,"50,86","49,14","25,07","59,80","15,07"
940690102,OUEST QUARTIER DU PLATEAU,H,2 622,1 277,1 345,610,1 606,406,"48,70","51,30","23,26","61,25","15,48"
940690101,OUEST QUARTIER DU PONT,H,3 251,1 498,1 753,930,2 007,313,"46,08","53,92","28,61","61,73","9,63"
940690103,QUARTIERS CENTRE ET BRAS DE MARNE,H,3 076,1 528,1 548,607,1 953,516,"49,67","50,33","19,73","63,49","16,78"
940690104,EST QUARTIERS ECLUSE_GRAVELLE_PANORAMIS,H,5 978,2 924,3 054,1 474,3 820,684,"48,91","51,09","24,66","63,90","11,44"
940710104,LES MONROIS ... FDV,H,2 452,1 119,1 333,502,1 289,660,"45,64","54,36","20,47","52,57","26,92"
940710106,LE PLATEAU-PARC,H,2 354,1 115,1 239,634,1 411,310,"47,37","52,63","26,93","59,94","13,17"
940710108,LE PETITI VAL ... CLOS DE VILLE,H,2 861,1 370,1 491,690,1 603,568,"47,89","52,11","24,12","56,03","19,85"
940710107,NOTRE DAME ... BRUYERES,H,2 627,1 331,1 296,761,1 429,437,"50,67","49,33","28,97","54,40","16,63"
940710110,BERGES NOYERS PV,H,1 636,787,849,472,957,207,"48,11","51,89","28,85","58,50","12,65"
940710111,GARE VARENNES ZI,H,1 697,813,884,340,973,384,"47,91","52,09","20,04","57,34","22,63"
940710103,LA CITE VERTE,H,2 234,1 087,1 147,745,1 259,230,"48,66","51,34","33,35","56,36","10,30"
940710109,LE CENTRE,H,2 614,1 234,1 380,523,1 558,533,"47,21","52,79","20,01","59,60","20,39"
940710105,LA PROCESSION ... FORT,H,3 017,1 408,1 608,767,1 781,468,"46,67","53,30","25,42","59,03","15,51"
940710101,LE GRAND VAL,H,2 037,982,1 055,477,1 146,414,"48,21","51,79","23,42","56,26","20,32"
940710102,LA FOSSE ROUGE,H,2 320,1 157,1 164,736,1 358,226,"49,87","50,17","31,72","58,53","9,74"
940730112,LE PAVE DE GRIGNON,H,3 128,1 494,1 634,995,1 827,307,"47,76","52,24","31,81","58,41","9,81"
940730105,LA COUTURE DU MOULIN,H,2 425,1 173,1 252,850,1 404,171,"48,37","51,63","35,05","57,90","7,05"
940730109,LES NEFLIERS,H,2 741,1 316,1 425,598,1 666,476,"48,01","51,99","21,82","60,78","17,37"
940730110,LE PRESSOIR,H,2 279,1 140,1 140,590,1 422,268,"50,02","50,02","25,89","62,40","11,76"
940730107,LA PREVOTE,H,2 694,1 262,1 432,707,1 730,257,"46,84","53,16","26,24","64,22","9,54"
940730102,LE FOSSE BAZIN,H,2 438,1 238,1 200,536,1 522,380,"50,78","49,22","21,99","62,43","15,59"
940730104,LA BELLE EPINE,H,1 743,1 137,607,242,1 165,337,"65,23","34,83","13,88","66,84","19,33"
940730101,LES SAVATS,H,2 552,1 252,1 300,680,1 539,333,"49,06","50,94","26,65","60,31","13,05"
940730108,LES SAULES,H,2 281,1 032,1 249,530,1 266,485,"45,24","54,76","23,24","55,50","21,26"
940730103,LES BAUDEMONS,H,2 985,1 477,1 508,669,1 846,471,"49,48","50,52","22,41","61,84","15,78"
940730111,LE COULON,H,1 927,942,985,428,1 179,321,"48,88","51,12","22,21","61,18","16,66"
940730106,LE MARTRAY,H,2 086,945,1 141,421,1 239,427,"45,30","54,70","20,18","59,40","20,47"
940740105,POLOGNE_SAINT MARTIN,H,1 993,973,1 020,598,1 189,206,"48,82","51,18","30,01","59,66","10,34"
940740104,VIGNES_COTEAU,H,2 683,1 299,1 383,778,1 528,377,"48,42","51,55","29,00","56,95","14,05"
940740102,LUTECE_BERGERIE,H,2 378,1 118,1 260,736,1 390,252,"47,01","52,99","30,95","58,45","10,60"
940740103,CENTRE VILLE,H,2 533,1 207,1 326,911,1 449,173,"47,65","52,35","35,97","57,20","6,83"
940740108,VAL POMPADOUR_L'ETANG ETENDU,H,3 232,1 595,1 637,912,1 949,372,"49,35","50,65","28,22","60,30","11,51"
940750101,LE REVEILLON,H,2 284,1 153,1 130,561,1 339,384,"50,48","49,47","24,56","58,63","16,81"
940750103,LA GARE,H,2 354,1 087,1 267,612,1 352,390,"46,18","53,82","26,00","57,43","16,57"
940750104,GROSBOIS,H,2 638,1 288,1 349,749,1 511,377,"48,82","51,14","28,39","57,28","14,29"
940750102,LES SABLONS,H,2 399,1 113,1 286,542,1 327,529,"46,39","53,61","22,59","55,31","22,05"
940760114,HAUTES BRUYERES,H,2 782,1 403,1 380,854,1 766,163,"50,43","49,60","30,70","63,48","5,86"
940760120,PETITS ORMES,H,2 771,1 336,1 435,720,1 742,310,"48,21","51,79","25,98","62,87","11,19"
940760113,REPUBLIQUE,H,1 987,995,991,497,1 162,328,"50,08","49,87","25,01","58,48","16,51"
940760101,PASTEUR,H,3 531,1 741,1 791,965,2 334,233,"49,31","50,72","27,33","66,10","6,60"
940760107,ZOLA,H,2 554,1 246,1 308,670,1 576,307,"48,79","51,21","26,23","61,71","12,02"
940760105,MONSIVRY,H,2 286,1 143,1 143,507,1 406,372,"50,00","50,00","22,18","61,50","16,27"
940760115,EPI D'OR,H,3 990,2 001,1 989,1 060,2 357,573,"50,15","49,85","26,57","59,07","14,36"
940760109,CENTRE VILLE EST,H,2 967,1 432,1 535,810,1 938,219,"48,26","51,74","27,30","65,32","7,38"
940760111,CENTRE VILLE W,H,1 558,823,736,323,1 041,195,"52,82","47,24","20,73","66,82","12,52"
940760110,VAUX DE ROME,H,3 663,1 731,1 932,998,2 220,445,"47,26","52,74","27,25","60,61","12,15"
940760121,CENTRE VILLE S,H,2 949,1 356,1 593,649,1 713,587,"45,98","54,02","22,01","58,09","19,91"
940760108,LION D'OR,H,2 173,1 048,1 125,441,1 374,357,"48,23","51,77","20,29","63,23","16,43"
940760103,ESSELIERES,H,3 202,1 538,1 664,1 006,1 995,201,"48,03","51,97","31,42","62,30","6,28"
940760102,GUIPONS,H,3 068,1 532,1 536,844,1 991,232,"49,93","50,07","27,51","64,90","7,56"
940760116,MERMOZ,H,2 046,965,1 081,667,1 188,191,"47,17","52,83","32,60","58,06","9,34"
940760119,LEBON,H,1 837,836,1 001,543,1 001,293,"45,51","54,49","29,56","54,49","15,95"
940760118,DELAUNE,H,2 784,1 279,1 505,615,1 769,400,"45,94","54,06","22,09","63,54","14,37"
940760104,MONTS CUCHETS,H,2 527,1 464,1 063,548,1 543,437,"57,93","42,07","21,69","61,06","17,29"
940760117,LES LOZAITS,H,2 663,1 256,1 408,737,1 559,368,"47,16","52,87","27,68","58,54","13,82"
940760112,CENTRE VILLE N,H,2 951,1 360,1 591,662,1 896,392,"46,09","53,91","22,43","64,25","13,28"
940760106,BARMONTS,H,2 892,1 358,1 535,533,1 948,411,"46,96","53,08","18,43","67,36","14,21"
940770103,GARE,H,3 181,1 496,1 685,738,1 889,554,"47,03","52,97","23,20","59,38","17,42"
940770101,BORD DE L'EAU ET ZONE INDUSTRIELLE,H,3 093,1 379,1 714,922,1 833,338,"44,58","55,42","29,81","59,26","10,93"
940770107,LA GRUSIE,H,2 698,1 237,1 461,941,1 509,248,"45,85","54,15","34,88","55,93","9,19"
940770104,FAISANDERIE BAS ET GARE,H,2 899,1 426,1 473,766,1 716,417,"49,19","50,81","26,42","59,19","14,38"
940770106,HAUT PAYS,H,2 532,1 239,1 293,687,1 536,309,"48,93","51,07","27,13","60,66","12,20"
940770105,FAISANDERIE HAUT,H,1 994,988,1 006,438,1 178,377,"49,55","50,45","21,97","59,08","18,91"
940770108,PLATEAU ET FRAIS ROSSET,H,1 926,986,940,532,1 119,275,"51,19","48,81","27,62","58,10","14,28"
940770102,VAL D'ABLON ET ZONE INDUSTRIELLE,H,2 158,1 116,1 043,628,1 214,316,"51,71","48,33","29,10","56,26","14,64"
940780204,PRESIDENT WILSON,H,2 670,1 312,1 358,782,1 577,310,"49,14","50,86","29,29","59,06","11,61"
940780201,GARE TRIAGE SNCF,H,2 181,1 211,970,546,1 453,182,"55,52","44,48","25,03","66,62","8,34"
940780206,ROBERT SCHUMANN,H,1 732,815,917,567,1 055,111,"47,06","52,94","32,74","60,91","6,41"
940780207,THIMONNIER,H,2 453,1 246,1 208,765,1 505,183,"50,79","49,25","31,19","61,35","7,46"
940780103,HOTEL DE VILLE,H,2 583,1 263,1 320,578,1 622,383,"48,90","51,10","22,38","62,80","14,83"
940780208,BERNARD DE PALISSY,H,2 050,1 034,1 016,741,1 114,195,"50,44","49,56","36,15","54,34","9,51"
940780104,BOIS MATAR,H,1 952,946,1 006,684,1 077,191,"48,46","51,54","35,04","55,17","9,78"
940780203,SECTEUR VALENTON,H,3 977,1 918,2 060,1 062,2 454,462,"48,23","51,80","26,70","61,70","11,62"
940780101,CHATEAU DE BELLEVUE,H,2 510,1 227,1 283,670,1 545,295,"48,88","51,12","26,69","61,55","11,75"
940780202,VICTOR HUGO,H,2 365,1 132,1 233,645,1 547,172,"47,86","52,14","27,27","65,41","7,27"
940780102,KENNEDY,H,4 087,2 169,1 918,1 033,2 651,403,"53,07","46,93","25,28","64,86","9,86"
940780205,SELLIER,H,2 341,1 086,1 255,871,1 278,192,"46,39","53,61","37,21","54,59","8,20"
940780105,GUSTAVE FLAUBERT,H,1 673,791,883,565,941,168,"47,28","52,78","33,77","56,25","10,04"
940790101,LE BOIS DE GAUMONT,H,2 892,1 437,1 455,777,1 635,480,"49,69","50,31","26,87","56,54","16,60"
940790105,LES BOUTAREINES,H,2 451,1 214,1 238,714,1 379,358,"49,53","50,51","29,13","56,26","14,61"
940790102,LES PONCEAUX,H,2 295,1 071,1 224,553,1 357,384,"46,67","53,33","24,10","59,13","16,73"
940790106,LE CENTRE-VILLE,H,4 484,2 071,2 413,1 061,2 857,565,"46,19","53,81","23,66","63,72","12,60"
940790104,LES LUATS,H,1 755,927,827,401,1 141,212,"52,82","47,12","22,85","65,01","12,08"
940790109,LES STADES,H,3 690,1 642,2 047,1 074,2 055,561,"44,50","55,47","29,11","55,69","15,20"
940790108,LES PORTES DE VILLIERS,H,5 482,2 745,2 737,1 689,3 340,453,"50,07","49,93","30,81","60,93","8,26"
940790103,LES PERROQUETS,H,3 293,1 578,1 715,830,2 025,438,"47,92","52,08","25,20","61,49","13,30"
940790107,LE CHETEAU,H,1 848,882,967,476,1 118,253,"47,73","52,33","25,76","60,50","13,69"
940800306,EST 6,H,2 961,1 359,1 602,727,1 795,439,"45,90","54,10","24,55","60,62","14,83"
940800301,EST 1,H,2 798,1 295,1 503,531,1 699,568,"46,28","53,72","18,98","60,72","20,30"
940800304,EST 4,H,3 626,1 722,1 904,836,2 226,565,"47,49","52,51","23,06","61,39","15,58"
940800401,CENTRE SUD 1,H,2 623,1 253,1 370,466,1 790,367,"47,77","52,23","17,77","68,24","13,99"
940800203,OUEST 3,H,2 912,1 297,1 615,513,2 072,327,"44,54","55,46","17,62","71,15","11,23"
940800201,OUEST 1,H,3 882,1 845,2 037,825,2 554,503,"47,53","52,47","21,25","65,79","12,96"
940800202,OUEST 2,H,2 479,1 167,1 312,400,1 598,481,"47,08","52,92","16,14","64,46","19,40"
940800302,EST 2,H,2 709,1 249,1 460,682,1 747,280,"46,11","53,89","25,18","64,49","10,34"
940800402,CENTRE SUD 2,H,3 986,1 848,2 138,832,2 471,683,"46,36","53,64","20,87","61,99","17,13"
940800204,OUEST 4,H,2 889,1 313,1 576,567,1 823,499,"45,45","54,55","19,63","63,10","17,27"
940800303,EST 3,H,2 623,1 392,1 232,570,1 746,307,"53,07","46,97","21,73","66,57","11,70"
